filename,chunks,quarter,call_date
2q23-earnings-transcript.pdf,"['q', 'financi', 'result', 'earn', 'call', 'transcript', 'juli', 'manag', 'discuss', 'section', 'oper', 'good', 'morn', 'ladi', 'gentlemen', 'welcom', 'jpmorgan', 'chase', 'second', 'quarter', 'earn', 'call', 'call', 'record', 'line', 'mute', 'durat', 'call', 'live', 'present', 'pleas', 'stand', 'time', 'would', 'like', 'turn', 'call', 'jpmorgan', 'chase', 'chairman', 'ceo', 'jami', 'dimon', 'chief', 'financi', 'offic', 'jeremi', 'barnum']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['mr', 'barnum', 'pleas', 'ahead', 'jeremi', 'barnum', 'chief', 'financi', 'offic', 'jpmorgan', 'chase', 'co', 'thank', 'oper', 'good', 'morn', 'everyon', 'present', 'avail', 'websit', 'pleas', 'refer', 'disclaim', 'back', 'firm', 'report', 'net', 'incom', '', 'billion', 'ep', '', 'revenu', '', 'billion', 'deliv', 'rotc']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['result', 'includ', 'first', 'republ', 'bargain', 'purchas', 'gain', '', 'billion', 'credit', 'reserv', 'build', 'first', 'republ', 'lend', 'portfolio', '', 'billion', 'well', 'million', 'net', 'invest', 'secur', 'loss', 'corpor', 'touch', 'highlight', 'ccb', 'client', 'invest', 'asset', 'yearonyear', 'record', 'longterm', 'inflow', 'awm', 'rank', 'number', 'one', 'fee', 'wallet', 'share']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['give', 'detail', 'financi', 'let', 'give', 'brief', 'updat', 'statu', 'first', 'republ', 'integr', 'page', 'settlement', 'process', 'fdic', 'schedul', 'number', 'key', 'mileston', 'recent', 'complet', 'system', 'integr', 'also', 'proceed', 'apac', 'target', 'substanti', 'complet', 'mid', 'first', 'republ', 'employe', 'formal', 'join', 'juli', 'nd', 're', 'pleas', 'high', 'accept', 'rate', 'offer']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['although', 'still', 'earli', 'day', 'get', 'sale', 'forc', 'back', 'market', 'happi', 'see', 'client', 'retent', 'strong', 'billion', 'net', 'deposit', 'inflow', 'sinc', 'acquisit', 'turn', 'back', 'quarter', 'result', 'page', 'see', 'variou', 'part', 'present', 'specif', 'call', 'impact', 'first', 'republ', 'relev']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['make', 'thing', 'easier', 'go', 'start', 'discuss', 'overal', 'impact', 'first', 'republ', 'quarter', 'result', 'firmwid', 'level', 'then', 'rest', 'present', 'gener', 'exclud', 'impact', 'first', 'republ', 'order', 'improv', 'compar', 'prior', 'period', 'mind', 'quarter', 'first', 'republ', 'contribut', 'billion', 'revenu', 'million', 'expens', '', 'billion', 'net', 'incom']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['note', 'first', 'page', 'includ', '', 'billion', 'bargain', 'purchas', 'gain', 'reflect', 'nir', 'corpor', 'segment', 'well', '', 'billion', 'allow', 'build', 'rememb', 'deal', 'happen', 'may', 'st', 'first', 'republ', 'number', 'repres', 'two', 'month', 'result', 'see', 'line', 'busi', 'result', 'show', 'first', 'republ', 'revenu', 'allow', 'ccb', 'awm']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['purpos', 'quarter', 'result', 'deposit', 'ccb', 'substanti', 'expens', 'corpor', 'integr', 'continu', 'item', 'get', 'alloc', 'across', 'segment', 'now', 'turn', 'back', 'firmwid', 'result', 'exclud', 'first', 'republ', 'revenu', '', 'billion', '', 'billion', 'yearonyear', 'nii', 'market', '', 'billion', 'driven', 'higher', 'rate', 'nir']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['market', 'million', 'larg', 'driven', 'net', 'invest', 'secur', 'loss', 'mention', 'earlier', 'partial', 'offset', 'number', 'less', 'notabl', 'item', 'primarili', 'prior', 'year', 'market', 'revenu', 'million', 'yearonyear', 'expens', '', 'billion', '', 'billion', 'yearonyear', 'primarili', 'driven', 'higher', 'compens', 'expens', 'includ', 'wage', 'inflat', 'higher', 'legal', 'expens']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['credit', 'cost', '', 'billion', 'includ', 'net', 'chargeoff', '', 'billion', 'predominantli', 'card', 'net', 'reserv', 'build', 'includ', 'million', 'build', 'commerci', 'bank', 'million', 'build', 'card', 'million', 'releas', 'corpor', 'cover', 'detail', 'later', 'balanc', 'sheet', 'capit', 'page']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['end', 'quarter', 'cet', 'ratio', '', 'flat', 'versu', 'prior', 'quarter', 'benefit', 'net', 'incom', 'less', 'distribut', 'offset', 'impact', 'first', 'republ', 'see', 'two', 'chart', 'page', 've', 'given', 'inform', 'impact', 'transact', 'rwa', 'cet', 'ratio', 'know', 'complet', 'ccar', 'coupl', 'week', 'ago', 'new', 'indic', 'scb', '', 'versu', 'current', 'requir', 'goe', 'effect', 'q']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['new', 'scb', 'also', 'reflect', 'board', 'intent', 'increas', 'dividend', '', 'per', 'share', 'third', 'quarter', 'liquid', 'bank', 'lcr', 'second', 'quarter', 'end', 'line', 'anticip', 'investor', 'day', 'half', 'reduct', 'associ', 'first', 'republ', 'transact', 're', 'balanc', 'sheet', 'preview', 'k', 'updat', 'earn', 'risk', 'model', 'incorpor', 'impact', 'deposit', 'repric', 'lag']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['releas', 'quarter', 'q', 'see', '', 'basi', 'point', 'parallel', 'shift', 'scenario', 'posit', '', 'billion', 'wherea', 'absenc', 'chang', 'would', 'neg', '', 'billion', 'let', 'busi', 'start', 'ccb', 'page', 'us', 'consum', 'small', 'busi', 'remain', 'resili', 'observ', 'meaning', 'chang', 'trend', 'data', 'discuss', 'investor', 'day']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['turn', 'financi', 'result', 'speak', 'exclud', 'impact', 'first', 'republ', 'ccb', 'awm', 'ccb', 'report', 'net', 'incom', 'billion', 'revenu', '', 'billion', 'yearonyear', 'bank', 'wealth', 'manag', 'revenu', 'yearonyear', 'driven', 'higher', 'nii', 'higher', 'rate']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['endofperiod', 'deposit', 'quarteronquart', 'custom', 'continu', 'spend', 'cash', 'buffer', 'includ', 'season', 'tax', 'payment', 'seek', 'higheryield', 'product', 'client', 'invest', 'asset', 'yearonyear', 'driven', 'market', 'perform', 'strong', 'net', 'inflow', 'across', 'advisor', 'digit', 'channel', 'home', 'lend', 'revenu', 'yearonyear', 'driven', 'lower', 'nii', 'tighter', 'loan', 'spread', 'lower', 'servic', 'product', 'revenu']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['origin', 'quarteronquart', 'driven', 'season', 'although', 'still', 'yearonyear', 'move', 'card', 'servic', 'auto', 'revenu', 'larg', 'driven', 'higher', 'card', 'servic', 'nii', 'higher', 'revolv', 'balanc', 'partial', 'offset', 'lower', 'auto', 'leas', 'incom', 'card', 'outstand', 'yearonyear', 'result', 'revolv', 'normal', 'strong', 'new', 'account', 'growth']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['auto', 'origin', 'billion', 'yearonyear', 'competitor', 'pull', 'back', 'inventori', 'continu', 'slowli', 'recov', 'expens', '', 'billion', 'yearonyear', 'driven', 'compens', 'predominantli', 'due', 'wage', 'inflat', 'headcount', 'growth', 'continu', 'invest', 'front', 'offic', 'technolog', 'staf', 'well', 'market']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['term', 'credit', 'perform', 'quarter', 'credit', 'cost', '', 'billion', 'reflect', 'reserv', 'build', 'million', 'driven', 'loan', 'growth', 'card', 'servic', 'net', 'chargeoff', '', 'billion', 'million', 'yearon', 'year', 'predominantli', 'driven', 'card', 'dayplu', 'delinqu', 'return', 'prepandem', 'level', 'line', 'expect', 'next', 'cib', 'page', 'cib', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['invest', 'bank', 'revenu', '', 'billion', 'yearonyear', 'exclud', 'bridg', 'book', 'markdown', 'prior', 'year', 'fee', 'yearonyear', 'rank', 'number', 'one', 'yeartod', 'wallet', 'share', '', 'advisori', 'fee', 'underwrit', 'fee', 'debt', 'equiti', 'posit', 'momentum', 'last', 'month', 'quarter']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['term', 'second', 'half', 'outlook', 'seen', 'encourag', 'sign', 'activ', 'capit', 'market', 'juli', 'good', 'indic', 'remaind', 'year', 'howev', 'yeartod', 'announc', 'significantli', 'headwind', 'move', 'market', 'total', 'revenu', 'billion', 'yearonyear', 'fix', 'incom', 'expect', 'macro', 'franchis', 'substanti', 'normal', 'last', 'year', 'elev', 'level', 'volatil', 'client', 'flow']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['larg', 'offset', 'improv', 'perform', 'securit', 'product', 'group', 'credit', 'equiti', 'market', 'strong', 'prioryear', 'quarter', 'particularli', 'deriv', 'payment', 'revenu', '', 'billion', 'yearonyear', 'exclud', 'equiti', 'invest', 'predominantli', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'secur', 'servic', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'fee']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'driven', 'higher', 'noncompens', 'expens', 'well', 'wage', 'inflat', 'headcount', 'growth', 'larg', 'offset', 'lower', 'revenuerel', 'compens', 'move', 'commerci', 'bank', 'page', 'commerci', 'bank', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'deposit', 'margin', 'payment', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'rate']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['gross', 'invest', 'bank', 'market', 'revenu', 'million', 'yearonyear', 'primarili', 'driven', 'fewer', 'larg', 'deal', 'expens', '', 'billion', 'yearonyear', 'predominantli', 'driven', 'higher', 'compens', 'expens', 'includ', 'front', 'offic', 'hire', 'technolog', 'invest', 'well', 'higher', 'volumerel', 'expens']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['averag', 'deposit', 'quarteronquart', 'driven', 'inflow', 'relat', 'new', 'client', 'acquisit', 'partial', 'offset', 'continu', 'attrit', 'nonoper', 'deposit', 'loan', 'quarteronquart', 'loan', 'reflect', 'stabil', 'new', 'loan', 'demand', 'revolv', 'util', 'current', 'econom', 'environ', 'well', 'pocket', 'growth', 'area', 'invest']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['cre', 'loan', 'also', 'reflect', 'fund', 'prioryear', 'origin', 'construct', 'loan', 'real', 'estat', 'bank', 'well', 'increas', 'afford', 'hous', 'activ', 'final', 'credit', 'cost', 'million', 'net', 'chargeoff', 'million', 'includ', 'million', 'offic', 'real', 'estat', 'portfolio', 'net', 'reserv', 'build', 'million', 'driven', 'updat', 'certain', 'assumpt', 'relat', 'offic', 'real', 'estat', 'market', 'well', 'net', 'downgrad', 'activ', 'middl', 'market', 'bank']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['then', 'complet', 'line', 'busi', 'awm', 'page', 'asset', 'wealth', 'manag', 'report', 'net', 'incom', '', 'billion', 'pretax', 'margin', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'deposit', 'margin', 'lower', 'balanc', 'higher', 'manag', 'fee', 'strong', 'net', 'inflow']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'driven', 'higher', 'compens', 'includ', 'growth', 'privat', 'bank', 'advisor', 'team', 'higher', 'revenuerel', 'compens', 'impact', 'global', 'share', 'jp', 'morgan', 'asset', 'manag', 'china', 'close', 'within', 'last', 'year', 'quarter', 'record', 'net', 'longterm', 'inflow', 'billion', 'posit', 'across', 'channel', 'region', 'asset', 'class', 'led', 'fix', 'incom', 'equiti', 'liquid', 'saw', 'net', 'inflow', 'billion']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['aum', '', 'trillion', 'yearonyear', 'overal', 'client', 'asset', '', 'trillion', 'yearonyear', 'driven', 'continu', 'net', 'inflow', 'higher', 'market', 'level', 'impact', 'acquisit', 'global', 'share', 'final', 'loan', 'quarteronquart', 'driven', 'lower', 'securitiesbas', 'lend', 'deposit', 'turn', 'corpor', 'page']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['note', 'upfront', 'report', 'first', 'republ', 'bargain', 'purchas', 'gain', 'substanti', 'expens', 'corpor', 'exclud', 'item', 'corpor', 'report', 'net', 'incom', 'million', 'revenu', 'million', 'million', 'compar', 'last', 'year', 'nii', '', 'billion', '', 'billion', 'yearonyear', 'due', 'impact', 'higher', 'rate', 'nir', 'net', 'loss', 'million', 'includ', 'net', 'invest', 'secur', 'loss', 'mention', 'upfront']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['expens', 'million', 'million', 'yearonyear', 'larg', 'driven', 'higher', 'legal', 'expens', 'credit', 'cost', 'net', 'benefit', 'million', 'reflect', 'reserv', 'releas', 'deposit', 'place', 'first', 'republ', 'first', 'quarter', 'elimin', 'part', 'transact', 'next', 'outlook', 'page', '', 'expect', 'nii', 'nii']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['market', 'approxim', 'billion', 'increas', 'driven', 'higher', 'rate', 'coupl', 'slower', 'deposit', 'repric', 'previous', 'assum', 'across', 'consum', 'wholesal', 'take', 'opportun', 'remind', 'signific', 'sourc', 'uncertainti', 'remain', 'expect', 'nii', 'run', 'rate', 'substanti', 'quarter', 'run', 'rate', 'point', 'futur', 'competit', 'deposit', 'play', 'out']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['expens', 'outlook', 'remain', 'approxim', '', 'billion', 'credit', 'continu', 'expect', 'card', 'net', 'chargeoff', 'rate', 'approxim', '', 'wrap', 'proud', 'except', 'strong', 'oper', 'result', 'quarter', 'look', 'forward', 'remain', 'focus', 'signific', 'uncertainti', 'relat', 'econom', 'outlook', 'competit', 'deposit', 'impact', 'capit', 'pend', 'final', 'basel', 'iii', 'rule']",2Q23,2023-07-14
2q23-earnings-transcript.pdf,"['nonetheless', 'despit', 'like', 'headwind', 'ahead', 'remain', 'optimist', 'compani', 'abil', 'continu', 'deliv', 'excel', 'perform', 'rang', 'scenario', 'that', 'oper', 'pleas', 'open', 'line']",2Q23,2023-07-14
1q23-earnings-transcript.pdf,"['q', 'financi', 'result', 'earn', 'call', 'transcript', 'april', 'manag', 'discuss', 'section', 'oper', 'good', 'morn', 'ladi', 'gentlemen', 'welcom', 'jpmorgan', 'chase', 'first', 'quarter', 'earn', 'call', 'call', 'record', 'line', 'mute', 'durat', 'call', 'live', 'present', 'pleas', 'stand', 'time', 'would', 'like', 'turn', 'call', 'jpmorgan', 'chase', 'chairman', 'ceo', 'jami', 'dimon', 'chief', 'financi', 'offic', 'jeremi', 'barnum']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['mr', 'barnum', 'pleas', 'ahead', 'jeremi', 'barnum', 'chief', 'financi', 'offic', 'jpmorgan', 'chase', 'co', 'thank', 'good', 'morn', 'everyon', 'present', 'avail', 'websit', 'pleas', 'refer', 'disclaim', 'back', 'firm', 'report', 'net', 'incom', '', 'billion', 'ep', '', 'revenu', '', 'billion', 'deliv', 'rotc', 'result', 'includ', 'million', 'net', 'invest', 'secur', 'loss', 'corpor']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['review', 'result', 'quarter', 'let', 'talk', 'recent', 'bank', 'failur', 'jami', 'address', 'number', 'import', 'theme', 'sharehold', 'letter', 'recent', 'televis', 'interview', 'straight', 'specif', 'impact', 'firm', 'would', 'expect', 'saw', 'signific', 'new', 'account', 'open', 'activ', 'meaning', 'deposit', 'money', 'market', 'fund', 'inflow', 'significantli', 'commerci', 'bank', 'busi', 'bank', 'awm']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['regard', 'deposit', 'inflow', 'firmwid', 'level', 'averag', 'deposit', 'quarteronquart', 'endofperiod', 'deposit', 'quarteronquart', 'impli', 'intraquart', 'revers', 'recent', 'outflow', 'trend', 'consequ', 'march', 'event', 'estim', 'retain', 'approxim', 'billion', 'deposit', 'inflow', 'quarterend']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['import', 'note', 'sequenti', 'periodend', 'deposit', 'increas', 'higher', 'would', 'otherwis', 'expect', 'current', 'full', 'year', 'nii', 'outlook', 'address', 'end', 'still', 'assum', 'modest', 'deposit', 'outflow', 'here', 'expect', 'outflow', 'driven', 'factor', 'last', 'quarter', 'well', 'expect', 'retain', 'quarter', 'inflow', 'back', 'quarter', 'touch', 'highlight']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['grew', 'fee', 'wallet', 'share', 'consum', 'spend', 'remain', 'solid', 'combin', 'debit', 'credit', 'card', 'spend', 'yearonyear', 'credit', 'continu', 'normal', 'actual', 'perform', 'remain', 'strong', 'across', 'compani', 'detail', 'revenu', '', 'billion', '', 'billion', 'yearonyear', 'nii', 'market', '', 'billion', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'nir']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['market', '', 'billion', 'driven', 'secur', 'loss', 'previous', 'mention', 'well', 'lower', 'fee', 'lower', 'auto', 'leas', 'incom', 'lower', 'volum', 'market', 'revenu', 'million', 'yearonyear', 'expens', '', 'billion', 'million', 'yearonyear', 'driven', 'compensationrel', 'cost', 'reflect', 'annual', 'last', 'year', 'headcount', 'growth', 'wage', 'inflat']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['result', 'includ', 'impact', 'higher', 'fdic', 'assess', 'mention', 'last', 'quarter', 'which', 'cours', 'unrel', 'recent', 'event', 'credit', 'cost', '', 'billion', 'includ', 'net', 'chargeoff', '', 'billion', 'predominantli', 'card', 'net', 'reserv', 'build', '', 'billion', 'larg', 'driven', 'deterior', 'weightedaverag', 'econom', 'outlook', 'balanc', 'sheet', 'capit', 'page']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['end', 'quarter', 'cet', 'ratio', '', 'basi', 'point', 'primarili', 'driven', 'benefit', 'net', 'incom', 'less', 'distribut', 'aoci', 'gain', 'line', 'previous', 'said', 'resum', 'stock', 'buyback', 'quarter', 'distribut', 'total', '', 'billion', 'net', 'repurchas', 'back', 'sharehold', 'now', 'let', 'busi', 'start', 'ccb', 'page', 'touch', 'quickli', 'health', 'us', 'consum', 'small', 'busi', 'base', 'data']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['continu', 'show', 'resili', 'remain', 'path', 'normal', 'expect', 'continu', 'monitor', 'activ', 'close', 'spend', 'remain', 'solid', 'observ', 'notabl', 'pullback', 'throughout', 'quarter', 'move', 'financi', 'result', 'ccb', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'yearonyear', 'bank', 'wealth', 'manag', 'revenu', 'yearonyear', 'driven', 'higher', 'nii', 'higher', 'rate']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['averag', 'deposit', 'quarter', 'onquart', 'line', 'recent', 'trend', 'throughout', 'quarter', 'continu', 'see', 'custom', 'flow', 'higher', 'yield', 'product', 'would', 'expect', 're', 'encourag', 'captur', 'cd', 'wealth', 'manag', 'offer', 'client', 'invest', 'asset', 'yearonyear', 'quarteronquart', 'driven', 'market', 'perform', 'well', 'strong', 'net', 'inflow']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['home', 'lend', 'revenu', 'yearonyear', 'larg', 'driven', 'lower', 'net', 'interest', 'incom', 'tighter', 'loan', 'spread', 'lower', 'product', 'revenu', 'move', 'card', 'servic', 'auto', 'revenu', 'yearonyear', 'larg', 'driven', 'higher', 'card', 'servic', 'nii', 'higher', 'revolv', 'balanc', 'partial', 'offset', 'lower', 'auto', 'leas', 'incom', 'credit', 'card', 'spend', 'yearonyear', 'card', 'outstand', 'driven', 'strong', 'new', 'account', 'growth', 'revolv', 'normal']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['auto', 'origin', '', 'billion', 'yearonyear', 'expens', '', 'billion', 'yearonyear', 'reflect', 'impact', 'wage', 'inflat', 'higher', 'headcount', 'term', 'credit', 'perform', 'quarter', 'credit', 'cost', '', 'billion', 'reflect', 'reserv', 'build', 'million', 'card', 'million', 'home', 'lend', 'net', 'chargeoff', '', 'billion', 'million', 'yearonyear', 'line', 'expect', 'delinqu', 'level', 'continu', 'normal', 'across', 'portfolio']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['next', 'cib', 'page', 'cib', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'invest', 'bank', 'revenu', '', 'billion', 'yearonyear', 'fee', 'rank', 'number', 'one', 'first', 'quarter', 'wallet', 'share', '', 'advisori', 'fee', 'compar', 'strong', 'first', 'quarter', 'last', 'year', 'underwrit', 'busi', 'continu', 'affect', 'market', 'condit', 'fee', 'debt', 'equiti']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['term', 'outlook', 'dynam', 'remain', 'same', 'pipelin', 'rel', 'robust', 'convers', 'sensit', 'market', 'condit', 'econom', 'outlook', 'expect', 'second', 'quarter', 'rest', 'year', 'remain', 'challeng', 'move', 'market', 'total', 'revenu', '', 'billion', 'yearonyear', 'fix', 'incom', 'flat', 'rate', 'strong', 'ralli', 'earli', 'quarter', 'well', 'elev', 'volatil', 'march']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['credit', 'back', 'higher', 'client', 'flow', 'currenc', 'emerg', 'market', 'rel', 'strong', 'first', 'quarter', 'prior', 'year', 'equiti', 'market', 'driven', 'lower', 'revenu', 'deriv', 'rel', 'strong', 'first', 'quarter', 'prior', 'year', 'lower', 'client', 'activ', 'cash', 'payment', 'revenu', '', 'billion', 'yearonyear']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['exclud', 'net', 'impact', 'equiti', 'invest', 'primarili', 'gain', 'prior', 'year', 'growth', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'secur', 'servic', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'rate', 'partial', 'offset', 'lower', 'deposit', 'balanc', 'market', 'level', 'expens', '', 'billion', 'yearonyear', 'higher', 'headcount', 'wage', 'inflat', 'larg', 'offset', 'lower', 'revenuerel', 'compens']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['move', 'commerci', 'bank', 'page', 'commerci', 'bank', 'report', 'net', 'incom', '', 'billion', 'revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'deposit', 'margin', 'payment', 'revenu', 'billion', 'yearonyear', 'driven', 'higher', 'rate', 'gross', 'invest', 'bank', 'revenu', 'million', 'yearonyear', 'increas', 'bond', 'underwrit', 'larg', 'deal', 'activ']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'larg', 'driven', 'higher', 'compens', 'expens', 'includ', 'front', 'offic', 'hire', 'technolog', 'invest', 'well', 'higher', 'volumerel', 'expens', 'averag', 'deposit', 'yearonyear', 'quarteron', 'quarter', 'predominantli', 'driven', 'continu', 'attrit', 'nonoper', 'deposit', 'well', 'season', 'lower', 'balanc', 'loan', 'yearonyear', 'sequenti']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['loan', 'quarteronquart', 'somewhat', 'differ', 'dynam', 'base', 'client', 'size', 'middl', 'market', 'bank', 'higher', 'rate', 'recess', 'concern', 'decreas', 'new', 'loan', 'demand', 'util', 'also', 'lead', 'weak', 'capex', 'spend', 'corpor', 'client', 'bank', 'util', 'rate', 'increas', 'modestli', 'quarteronquart', 'capit', 'market', 'condit', 'led', 'client', 'opt', 'bank', 'debt']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['cre', 'loan', 'also', 'sequenti', 'higher', 'rate', 'creat', 'headwind', 'origin', 'prepay', 'given', 'recent', 'focu', 'commerci', 'real', 'estat', 'let', 'remind', 'offic', 'sector', 'exposur', 'less', 'portfolio', 'focus', 'urban', 'dens', 'market', 'nearli', 'twothird', 'loan', 'multifamili', 'primarili', 'suppli', 'constrain', 'market']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['final', 'credit', 'cost', 'million', 'includ', 'net', 'reserv', 'build', 'million', 'predominantli', 'driven', 'mention', 'upfront', 'complet', 'line', 'busi', 'awm', 'page', 'asset', 'wealth', 'manag', 'report', 'net', 'incom', '', 'billion', 'pretax', 'margin']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['revenu', '', 'billion', 'yearonyear', 'driven', 'higher', 'deposit', 'margin', 'lower', 'balanc', 'valuat', 'gain', 'initi', 'invest', 'trigger', 'take', 'full', 'ownership', 'asset', 'manag', 'joint', 'ventur', 'china', 'partial', 'offset', 'impact', 'lower', 'averag', 'market', 'level', 'manag', 'fee', 'lower', 'perform', 'fee']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['expens', '', 'billion', 'yearonyear', 'predominantli', 'driven', 'compens', 'reflect', 'growth', 'privat', 'bank', 'advisor', 'team', 'higher', 'revenuerel', 'compens', 'runrat', 'impact', 'acquisit', 'quarter', 'net', 'longterm', 'inflow', 'billion', 'led', 'fix', 'incom', 'equiti', 'liquid', 'saw', 'net', 'inflow', 'billion', 'inclus', 'ongo', 'deposit', 'migrat']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['aum', 'trillion', 'yearonyear', 'overal', 'client', 'asset', '', 'trillion', 'driven', 'continu', 'net', 'inflow', 'liquid', 'longterm', 'product', 'final', 'loan', 'quarteronquart', 'driven', 'lower', 'securitiesbas', 'lend', 'averag', 'deposit', 'turn', 'corpor', 'page', 'corpor', 'report', 'net', 'incom', 'million', 'revenu', 'million', 'compar', 'net', 'loss', 'million', 'last', 'year']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['nii', '', 'billion', '', 'billion', 'yearonyear', 'due', 'impact', 'higher', 'rate', 'nir', 'loss', 'million', 'compar', 'loss', 'million', 'prior', 'year', 'includ', 'net', 'invest', 'secur', 'loss', 'mention', 'earlier', 'expens', 'million', 'million', 'yearonyear', 'credit', 'cost', 'million', 'driven', 'reserv', 'build', 'coupl', 'singl', 'name', 'exposur', 'next', 'outlook', 'page', 'expect', 'nii', 'nii']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['market', 'approxim', 'billion', 'increas', 'guidanc', 'primarili', 'driven', 'lower', 'rate', 'paid', 'assumpt', 'across', 'consum', 'wholesal', 'light', 'expect', 'fed', 'cut', 'later', 'year', 'well', 'slightli', 'higher', 'card', 'revolv', 'balanc']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['note', 'line', 'comment', 'outset', 'recent', 'deposit', 'balanc', 'increas', 'meaning', 'contributor', 'upward', 'revis', 'nii', 'outlook', 'given', 'expect', 'meaning', 'portion', 'recent', 'inflow', 'revers', 'later', 'year', 'would', 'point', 'outlook', 'still', 'emb', 'signific', 'repric', 'lag', 'think', 'sustain', 'nii']",1Q23,2023-04-14
1q23-earnings-transcript.pdf,"['market', 'runrat', 'mediumterm', 'well', 'quarter', 'billion', 'well', 'billion', 'impli', 'rest', 'year', 'full', 'year', 'guidanc', 'know', 'exactli', 'lower', 'runrat', 'reach', 'happen', 'believ', 'around', 'mid']",1Q23,2023-04-14
