file_name,chunks,quarter
video_2023_Q3_7,"['good', 'morn', 'everybodi', 'welcom', 'van', 'kursenthend', 'confer', 'call', 'discuss', 'financi', 'result', 'first', 'nine', 'month', '', 'remind', 'result', 'report', 'present', 'follow', 'today', 'avail', 'websit']",2023 Q3
video_2023_Q3_7,"['let', 'highlight', 'present', 'refer', 'global', 'network', 'busi', 'follow', 'definit', 'given', 'investor', 'day', 'last', 'februari', 'new', 'report', 'full', 'manag', 'group', 'global', 'busi', 'begin', 'januari', '', 'join', 'today', 'ceo', 'mr', 'rector', 'grisi', 'cfo', 'mr', 'jo', 'arteacantera', 'follow', 'present', 'open', 'floor', 'question', 'may', 'session']",2023 Q3
video_2023_Q3_7,"['would', 'like', 'ask', 'question', 'pleas', 'press', 'star', 'five', 'phone', 'hand', 'mr', 'grisi', 'hector', 'floor', 'your', 'thank', 'you', 'vigonia', 'good', 'morn', 'everyon', 'thank', 'join', 'let', 'share', 'focu', 'today', 'first', 'talk', 'nine', 'month', 'result', 'context', 'progress', 'strategi', 'outlin', 'investor', 'day']",2023 Q3
video_2023_Q3_7,"['jo', 'review', 'financi', 'perform', 'greater', 'detail', 'conclud', 'closer', 'remark', 'see', 'anoth', 'strong', 'quarter', 'demonstr', 'strength', 'resili', 'uniqu', 'busi', 'model', 'even', 'time', 'market', 'volatil', 'well', 'solid', 'execut', 'strategi', 'lever', 'record', 'profit', '', 'billion', 'that', 'increas', 'compar', 'that', 'constant', 'euro']",2023 Q3
video_2023_Q3_7,"['profit', 'first', 'nine', 'month', '', 'billion', 'constant', 'euro', 'driven', 'strong', 'custom', 'revenu', 'growth', 'revenu', 'increas', 'doubl', 'digit', 'yearonyear', 'support', 'global', 'busi', 'union', 'commerci', 'activ', 'remain', 'solid', 'nine', 'million', 'new', 'custom', 'last', 'month', 'bring', 'total', 'million']",2023 Q3
video_2023_Q3_7,"['continu', 'advanc', 'toward', 'simpler', 'integr', 'model', 'one', 'transform', 'lead', 'effici', 'improv', 'growth', 'profit', 'result', 'effici', 'ratio', 'improv', '', 'percentag', 'point', 'yearonyear', '', 'return', 'tangibl', 'equiti', 'rose', 'basi', 'point', 'yearonyear', 'nearli', 'earn', 'per', 'share', 'improv', 'yearonyear', 'support', 'profit', 'growth', 'share', 'buyback']",2023 Q3
video_2023_Q3_7,"['strengthen', 'balanc', 'sheet', 'gener', 'capit', 'quarter', 'even', 'adopt', 'share', 'buyback', 'underway', 'liquid', 'remain', 'comfort', 'level', 'qualiti', 'quit', 'strong', 'led', 'strong', 'sharehold', 'valuat', 'attract', 'remuner', 'tina', 'plu', 'dp', 'grew', 'last', 'month', 'increas', 'cash', 'dividend', 'per', 'share', 'yearonyear', 'move', 'incom', 'statement', 'alway', 'present', 'growth', 'rate', 'current', 'constant', 'euro']",2023 Q3
video_2023_Q3_7,"['profit', 'increas', 'strongli', 'continu', 'posit', 'trend', 'previou', 'quarter', 'support', 'first', 'strong', 'toplight', 'perform', 'growth', 'global', 'busi', 'improv', 'effici', 'cost', 'increas', 'well', 'revenu', 'reflect', 'transform', 'effort', 'doubl', 'digit', 'growth', 'net', 'oper', 'incom', 'billion']",2023 Q3
video_2023_Q3_7,"['normal', 'loanloss', 'provis', 'line', 'expect', 'mention', 'previou', 'slide', 'trend', 'result', 'highest', 'quarterli', 'profit', 'record', 'q', 'detail', 'later', 'result', 'maintain', 'track', 'achiev', 'target', 'target', 'rate', 'rate', 'first', 'good', 'busi', 'dynam', 'led', 'doubl', 'digit', 'revenu', 'growth']",2023 Q3
video_2023_Q3_7,"['effici', 'ratio', 'improv', 'remain', 'lower', 'end', 'target', 'rang', 'even', 'invest', 'one', 'transform', 'strong', 'balanc', 'sheet', 'cost', 'risk', 'normal', 'suspect', 'capit', 'ahead', 'target', 'ct', 'improv', 'quarteronquart', 'rotat', 'close', 'comfort', 'reach', 'target', 'end']",2023 Q3
video_2023_Q3_7,"['look', 'closer', 'capit', 'valu', 'creation', 'ct', 'ratio', 'grown', 'year', 'date', '', 'back', 'strong', 'organ', 'capit', 'gener', 'invest', 'profit', 'growth', 'absorb', 'regulatori', 'impact', 'remuner', 'sharehold', 'accord', 'dividend', 'polici', 'continu', 'grow', 'sharehold', 'valu', 'creation', 'first', 'nine', 'month', 'year', 're', 'increas', 'sharehold', 'remuner', 'payout']",2023 Q3
video_2023_Q3_7,"['septemb', 'board', 'director', 'approv', 'interim', 'distribut', 'first', 'half', 'result', 'execut', 'follow', 'cash', 'dividend', '', 'cent', 'per', 'share', 'paid', 'novemb', 'higher', 'equival', '', 'share', 'buyback', 'program', '', 'billion', 'current', 'way', 'sinc', 'complet', 'current', 'program', 'sometim', 'bought', 'back', 'outstand', 'share', 'buyback', 'share', 'buyback']",2023 Q3
video_2023_Q3_7,"['progress', 'new', 'phase', 'valu', 'creation', 'transform', 'bank', 'right', 'way', 'chang', 'model', 'improv', 'cost', 'revenu', 'one', 'transform', 'impli', 'creat', 'common', 'oper', 'platform', 'technolog', 'retail', 'commerci', 'busi', 'across', 'geographi', 'lead', 'improv', 'custom', 'servic', 'effici', 'profit', 'simplif', 'reduc', 'number', 'product', '', 'that', 'almost', 'less', 'product']",2023 Q3
video_2023_Q3_7,"['digit', 're', 'make', 'good', 'progress', 'digit', 'sale', 'servic', 'model', 'increas', 'avail', 'product', 'servic', 'digit', 'channel', 'reduc', 'use', 'contact', 'center', 'set', 'fulli', 'digit', 'endtoend', 'onboard', 'process', 'mexico', 'take', 'six', 'minut', 'complet', 'sinc', 'launch', 'juli', 'open', '', 'new', 'account', 'alreadi', 'captur', 'around', 'million', 'save', 'transform', 'simplif']",2023 Q3
video_2023_Q3_7,"['see', 'slide', 'initi', 'effici', 'one', 'transform', 'impact', 'activ', 'spread', 'manag', 'context', 'higher', 'interest', 'rate', 'alreadi', 'contribut', 'basi', 'point', 'effici', 'improv', 'global', 'network', 'busi', 'contribut', 'group', 'profit', 'deliv', 'basi', 'point', 'effici', 'gain']",2023 Q3
video_2023_Q3_7,"['exampl', 'multilatina', 'multieuropean', 'initi', 'better', 'serv', 'multin', 'corpor', 'sme', 'region', 'coverag', 'model', 'grow', 'high', 'rate', 'revenu', 'yearonyear', 'privat', 'bank', 'continu', 'boost', 'collabor', 'civn', 'corpor', 'gener', 'million', 'revenu', 'year', 'percent', 'brazil', 'acquir', 'new', 'relationship', 'brought', 'billion', 'reai', 'net', 'near', 'money']",2023 Q3
video_2023_Q3_7,"['payment', 'get', 'net', 'alreadi', 'oper', 'five', 'countri', 'expect', 'implement', 'chile', 'next', 'month', '', 'auto', 'continu', 'strengthen', 'relationship', 'global', 'oem', 'januari', 'expand', 'three', 'oem', 'partnership', 'new', 'countri', 'final', 'global', 'technolog', 'capabl', 'alreadi', 'result', 'basi', 'point', 'improv', 'effici', 'ratio', 'global', 'approach', 'technolog', 'allow', 'captur', 'million', 'save', 'year']",2023 Q3
video_2023_Q3_7,"['recent', 'deploy', 'graviti', 'new', 'global', 'agreement', 'vendor', 'million', 'implement', 'new', 'ob', 'share', 'servic', 'let', 'look', 'one', 'transform', 'reflect', 'cost', 'oper', 'effici', 'simplif', 'drive', 'signific', 'improv', 'cost', 'revenu', 'proactiv', 'custom', 'process', 'autom', 'enabl', 'spend', 'less', 'time', 'oper', 'branch', 'turn', 'power', 'sale', 'advisori', 'channel']",2023 Q3
video_2023_Q3_7,"['sinc', 'investor', 'day', 'reduc', 'number', 'oper', 'ft', 'per', 'million', 'custom', 'alreadi', 'deploy', 'global', 'platform', 'improv', 'custom', 'experi', 'leverag', 'economi', 'scale', 'spread', 'best', 'practic', 'implement', 'across', 'group', 'proprietari', 'backhand', 'graviti', 'alreadi', 'deploy', 'three', 'countri', 'cib', 'deliv', 'million', 'ineffici', 'execut', 'billion', 'transact', 'year', 'alon', 'that', 'group', 'total']",2023 Q3
video_2023_Q3_7,"['re', 'expand', 'card', 'platform', 'across', 'group', 'deliv', 'realtim', 'digit', 'process', 'capabl', 'store', 'bank', 'acceler', 'busi', 'growth', 'gener', 'oper', 'synergi', 'around', 'million', 'per', 'year', 'fulli', 'deploy', 'final', 'abl', 'transfer', 'best', 'inclass', 'product', 'process', 'countri', 'oregon', 'rest', 'group', 'let', 'strong', 'valu', 'creation', 'contribut', 'global', 'network', 'busi', 'clear']",2023 Q3
video_2023_Q3_7,"['cib', 'continu', 'grow', 'strongli', 'global', 'presenc', 'allow', 'grow', 'revenu', 'yearonyear', 'provid', 'onestopshop', 'servic', 'client', 'captur', 'crozor', 'flow', 'make', 'cib', 'product', 'servic', 'avail', 'wealth', 'retail', 'commerci', 'custom', 'across', 'group', 'vice', 'versa', 'result', 'revenu', 'two', 'concept', 'neg', 'revenu', 'grew', 'yearonyear', 'billion']",2023 Q3
video_2023_Q3_7,"['wealth', 'manag', 'insur', 'grew', 'revenu', 'yearonyear', 'wellabop', 'target', 'boost', 'benefit', 'santand', 'network', 'effect', 'privat', 'bank', 'fundament', 'part', 'valu', 'proposit', 'custom', 'move', 'transact', 'easili', 'one', 'countri', 'anoth', 'today', 'custom', 'billion', 'asset', 'manag', 'book', 'tabo', 'that', 'higher', 'year', 'ago', 'payment', 'busi', 'grow', 'strongli', 'faster', 'market']",2023 Q3
video_2023_Q3_7,"['payment', 'becom', 'one', 'largest', 'processor', 'accounttoaccount', 'payment', 'europ', 'spain', 'cib', 'alreadi', 'process', 'signific', 'payment', 'volum', 'pagonext', 'execut', 'full', 'migrat', 'group', 'payment', 'next', 'month', 'alto', 'continu', 'priorit', 'profit', 'market', 'share', 'growth', 'context', 'rise', 'interest', 'rate', 'global', 'auto', 'revenu', 'affect', 'lowerlist', 'incom', 'new', 'regul', 'germani']",2023 Q3
video_2023_Q3_7,"['one', 'transform', 'extend', 'across', 'group', 'increas', 'contribut', 'global', 'group', 'busi', 'help', 'reach', 'profit', 'target', 'across', 'region', 'busi', 'geographi', 'busi', 'benefit', 'rise', 'rate', 'continu', '', 'countri', 'busi', 'benefit', 'higher', 'rate', 'alreadi', 'show', 'sign', 'improv']",2023 Q3
video_2023_Q3_7,"['clear', 'competit', 'advantag', 'lead', 'consist', 'profit', 'growth', 'valu', 'creation', 'group', 'rote', 'rose', 'basi', 'point', 'yearonyear', 'run', 'mention', 'befor', 'jose', 'detail', 'group', 'perform', 'thank', 'jose', 'thank', 'you', 'ektor', 'good', 'morn', 'everyon', 'take', 'main', 'line', 'detail']",2023 Q3
video_2023_Q3_7,"['start', 'revenu', 'strong', 'growth', 'driven', 'custom', 'revenu', 'again', 'quarter', 'made', 'total', 'revenu', 'explain', 'almost', 'growth', 'quarter', 'primarili', 'support', 'retail', 'busi', 'activ', 'manag', 'interest', 'rate', 'tailwind', 'europ', 'mexico', 'due', 'posit', 'fee', 'perform', 'latin', 'america', 'deliv', 'doubl', 'digit', 'growth', 'across', 'busi', 'particular', 'network', 'busi', 'made', 'total', 'revenu']",2023 Q3
video_2023_Q3_7,"['except', 'auto', 'affect', 'lower', 'listen', 'incom', 'revenu', 'corpor', 'center', 'also', 'improv', 'million', 'yearonyear', 'due', 'higher', 'liquid', 'buffer', 'remuner', 'lower', 'impact', 'hedg', 'revenu', 'growth', 'came', 'nii', 'continu', 'upward', 'trend', 'increas', 'quarter', 'driven', 'mostli', 'europ', 'mexico', 'see', 'upsid', 'potenti', 'growth', 'come', 'quarter']",2023 Q3
video_2023_Q3_7,"['nine', 'month', 'higher', 'yearonyear', 'constant', 'euro', 'back', 'posit', 'sensit', 'rise', 'rate', 'mainli', 'europ', 'mexico', 'volum', 'growth', 'dcv', 'north', 'america', 'south', 'america', 'term', 'profit', 'improv', 'net', 'interest', 'margin', 'everi', 'quarter', 'sinc', 'first', 'quarter', '', 'gain', 'credit', 'yield', 'outweigh', 'higher', 'fund', 'cost', 'thank', 'disciplin', 'posit', 'remuner', 'lead', 'clear', 'margin', 'expans']",2023 Q3
video_2023_Q3_7,"['europ', 'strictli', 'manag', 'posit', 'cost', 'especi', 'spain', 'portug', 'whether', 'excess', 'liquid', 'system', 'lower', 'credit', 'demand', 'competit', 'environ', 'beat', 'remain', 'line', 'expect', 'south', 'america', 'posit', 'rate', 'directli', 'link', 'market', 'interest', 'rate', 'result', 'neg', 'sensit', 'rais', 'rate', 'therefor', 'interest', 'rate', 'start', 'declin', 'see', 'improv', 'nii', 'trend']",2023 Q3
video_2023_Q3_7,"['north', 'america', 'beat', 'continu', 'increas', 'although', 'line', 'expect', 'net', 'interest', 'margin', 'mexico', 'expand', 'go', 'forward', 'europ', 'expect', 'benefit', 'portfolio', 'repric', 'constant', 'context', 'stabl', 'interest', 'rate', 'slight', 'increas', 'expect', 'outweigh', 'potenti', 'cost', 'posit', 'growth', 'least', 'first', 'half', 'next', 'year', 'time', 'said', 'expect', 'benefit', 'interest', 'rate', 'cut', 'south', 'america']",2023 Q3
video_2023_Q3_7,"['turn', 'fee', 'environ', 'lowfink', 'growth', 'gener', 'result', 'subdu', 'loan', 'demand', 'weak', 'consum', 'activ', 'netfink', 'grew', 'compar', 'third', 'quarter', 'year', 'year', 'good', 'perform', 'across', 'region', 'busi', 'retail', 'bank', 'grew', 'well', 'support', 'larger', 'custom', 'base', 'tailor', 'target', 'valu', 'proposit']",2023 Q3
video_2023_Q3_7,"['global', 'network', 'busi', 'repres', 'total', 'group', 'fee', 'corpor', 'invest', 'bank', 'paganx', 'lead', 'way', 'term', 'growth', 'corpor', 'invest', 'bank', 'increas', 'share', 'lead', 'role', 'paganx', 'continu', 'expand', 'busi', 'increas', 'total', 'payment', 'volum', 'year', 'year', 'transact', 'wealth', 'manag', 'insur', 'slightli', 'custom', 'move', 'lower', 'valu', 'ad', 'fund', 'bring', 'lower', 'fee']",2023 Q3
video_2023_Q3_7,"['howev', 'saw', 'increas', 'activ', 'privat', 'bank', 'santandera', 'manag', 'three', 'consecut', 'quarter', 'posit', 'net', 'sale', 'auto', 'perform', 'increas', 'year', 'year', 'driven', 'good', 'perform', 'main', 'market', 'term', 'cost', 'save', 'one', 'transform', 'initi', 'becom', 'evid', 'come', 'quarter', 'alreadi', 'offset', 'invest', 'tech', 'digit']",2023 Q3
video_2023_Q3_7,"['group', 'cost', 'declin', '', 'realterm', 'drive', 'transact', 'cost', 'per', 'activ', 'transact', 'cost', 'per', 'activ', 'custom', 'realterm', 'sector', 'mention', 'earlier', 'turn', 'reflect', 'effici', 'gain', 'laid', 'europ', 'improv', 'six', 'percentag', 'point', 'cost', 'flat', 'realterm', 'north', 'america', 'dcb', 'cost', 'increas', 'like', 'realterm', 'reflect', 'invest', 'acceler', 'transform']",2023 Q3
video_2023_Q3_7,"['addit', 'cost', 'also', 'slightli', 'affect', 'perimet', 'effect', 'incorpor', 'ap', 'mce', 'bank', 'acquisit', 'delant', 'agreement', 'dcb', 'result', 'group', 'effici', 'remain', 'bottom', 'end', 'target', 'rang', 'expect', 'stay', 'rest', 'year', 'credit', 'qualiti', 'remain', 'robust', 'across', 'footprint', 'line', 'actual', 'slightli', 'better', 'expect', 'support', 'strong', 'labor', 'market', 'resili', 'use', 'car', 'price']",2023 Q3
video_2023_Q3_7,"['mpl', 'ratio', 'stabl', 'line', 'expect', 'level', 'remain', 'comfort', 'track', 'meet', 'cost', 'risk', 'target', 'less', '', 'spain', 'continu', 'perform', 'well', 'man', 'cost', 'risk', 'nine', 'basi', 'point', 'yearonyear', 'support', 'qualiti', 'loan', 'book', 'resili', 'econom', 'condit']",2023 Q3
video_2023_Q3_7,"['unit', 'portug', 'digit', 'consum', 'bank', 'cost', 'risk', 'normal', 'low', 'level', 'expect', 'remain', 'line', 'cycl', 'averag', 'mexico', 'also', 'increas', 'although', 'remain', 'comfort', 'level', 'mainli', 'due', 'chang', 'mix', 'toward', 'secur', 'loan', 'line', 'strategi', 'improv', 'profit', 'normal', 'continu', 'line', 'expect']",2023 Q3
video_2023_Q3_7,"['mention', 'last', 'quarter', 'cost', 'risk', 'brazil', 'seem', 'reach', 'turn', 'point', 'man', 'cost', 'risk', 'decreas', 'second', 'quarter', 'row', 'mpl', 'ratio', 'improv', 'basi', 'point', 'quarter', 'reflect', 'improv', 'macro', 'condit', 'focu', 'secur', 'high', 'rate', 'custom', 'close', 'balanc', 'structur', 'discuss', 'previou', 'present', 'credit', 'portfolio', 'well', 'diversifi', 'segment', 'product', 'countri', 'balanc', 'sheet', 'low', 'risk']",2023 Q3
video_2023_Q3_7,"['portfolio', 'highli', 'secur', 'qualiti', 'collater', 'low', 'loan', 'valu', 'averag', 'loan', 'valu', 'loan', 'decreas', 'yearonyear', 'consequ', 'higher', 'interest', 'rate', 'reduc', 'credit', 'demand', 'drive', 'earli', 'repay', 'especi', 'evid', 'europ', 'especi', 'evid', 'within', 'european', 'mortgag', 'posit', 'dynam', 'continu', 'north', 'america', 'south', 'america', 'cb']",2023 Q3
video_2023_Q3_7,"['hand', 'deposit', 'continu', 'grow', 'well', 'yearonyear', 'quarter', 'posit', 'inflow', 'offset', 'mortgag', 'prepay', 'growth', 'year', 'concentr', 'mainli', 'time', 'deposit', 'custom', 'seek', 'higher', 'rate', 'deposit', 'base', 'diversifi', 'highli', 'stabl', 'use', 'lcr', 'criteria', 'deposit', 'transact', 'stickier', 'high', 'proport', 'deposit', 'individu', 'cover', 'deposit', 'guarante', 'scheme']",2023 Q3
video_2023_Q3_7,"['mutual', 'fund', 'rose', 'growth', 'across', 'countri', 'except', 'follow', 'year', 'instabl', '', 'fullydot', 'capit', 'ratio', 'improv', '', 'strong', 'organ', 'gener', 'basi', 'point', 'quarter', 'includ', 'basi', 'point', 'charg', 'sharehold', 'remuner', 'relat', 'latest', 'program', 'share', 'buyback', 'current', 'execut', 'basi', 'point', 'cash', 'dividend', 'accrual']",2023 Q3
video_2023_Q3_7,"['continu', 'focu', 'profit', 'growth', 'opportun', 'reflect', 'frontbook', 'return', 'resweight', 'asset', '', '', 'first', 'nine', 'month', 'equival', 'return', 'tangibl', 'equiti', 'current', 'group', 'return', 'tangibl', 'equiti', 'support', 'profit', 'go', 'forward']",2023 Q3
video_2023_Q3_7,"['addit', 'continu', 'increas', 'balanc', 'sheet', 'mobil', 'percentag', 'resweight', 'asset', 'posit', 'econom', 'valu', 'ad', 'progress', 'well', 'toward', 'investor', 'day', 'target', '', 'increas', 'profit', 'help', 'continu', 'build', 'capit', 'next', 'year', 'confid', 'fullyload', 'capit', 'ratio', 'remain', 'even', 'take', 'account', 'final', 'implement', 'basel', 'fullyload', 'basi']",2023 Q3
video_2023_Q3_7,"['that', 'side', 'ektor', 'you', 'thank', 'you', 'thank', 'jose', 'wrap', 'messag', 'leav', 'you', 'anoth', 'strong', 'quarter', 'custom', 'doubl', 'digit', 'revenu', 'growth', 'support', 'region', 'region', 'busi', 'acceler', 'one', 'transform', 'toward', 'simpler', 'integr', 'model', 'extract', 'valu', 'global', 'network', 'busi', 'drive', 'effici', 'gain', 'profit', 'growth']",2023 Q3
video_2023_Q3_7,"['strengthen', 'balanc', 'sheet', 'increas', 'ceti', 'credit', 'qualiti', 'remain', 'strong', 'line', 'expect', 'contribut', 'doubl', 'digit', 'growth', 'sharehold', 'valu', 'creation', 'increas', 'remuner', 'remain', 'track', 'meet', 'target', 'execut', 'strategi', 'progress', 'make', 'platform', 'local', 'leadership', 'make', 'confid', 'continu', 'grow', 'increas', 'profit']",2023 Q3
video_2023_Q3_7,"['see', 'upsid', 'potenti', 'nii', 'growth', 'portfolio', 'repric', 'potenti', 'interest', 'rate', 'hike', 'europ', 'posit', 'outlook', 'margin', 'south', 'america', 'effici', 'readi', 'lower', 'rang', 'target', 'expect', 'keep', 'improv', 'revenu', 'cost', 'increasingli', 'realiz', 'one', 'transform', 'benefit', 'expect', 'cost', 'risk', 'end', 'year', 'better', 'target', 'expect', 'remain', 'similar', 'level']",2023 Q3
video_2023_Q3_7,"['investor', 'day', 'set', 'rot', 'target', 'expect', 'reach', 'rote', 'year', 'end', 'continu', 'improv', 'significantli', '', 'see', 'fulli', 'load', 'cet', 'clearli', 'target', 'even', 'implement', 'asl', 'januari']",2023 Q3
video_2023_Q3_7,"['result', 'expect', 'progress', 'target', 'doubl', 'digit', 'sharehold', 'valu', 'creation', 'cycl', 'support', 'last', 'step', 'toward', 'full', 'implement', 'one', 'standard', 'enabl', 'fulli', 'captur', 'market', 'global', 'valu', 'now', 'thank', 'you', 'would', 'happi', 'take', 'question', 'thank', 'you', 'hector', 're', 'readi', 'start', 'session', 'first', 'question', 'pleas', 'wish', 'ask', 'question', 'pleas', 'press', 'star', 'telephon']",2023 Q3
video_2023_Q3_7,"['alreadi', 'first', 'question', 'francisco', 'rical', 'alan', 'tragu', 'pleas', 'ahead', 'ye', 'thank', 'take', 'question', 'want', 'focu', 'long', 'growth', 'spain', 'particularli', 'weak', 'year', 'year', 'sector', 'minu', 'see', 'fall', 'relat', 'civ', 'sme', 'morgan', 'vill', 'also', 'weak', 'comment', 'gap', 'sector', 'know', 'demand', 'weak', 'sector']",2023 Q3
video_2023_Q3_7,"['broader', 'region', 'mean', 'long', 'also', 'sector', 'brazil', 'sector', 'grow', 'elabor', 'whether', 'feiority', 'margin', 'volum', 'prudent', 'risk', 'take', 'point', 'cycl', 'long', 'growth', 'gener', 'spain', 'particular', 'thank', 'you', 'thank', 'francisco', 'ye', 'basic', 'said', 'long', 'growth', 'good', 'old', 'year', 'would', 'say']",2023 Q3
video_2023_Q3_7,"['spain', 'mainli', 'basic', 'say', 'also', 'affect', 'prepay', 'mortgag', 'see', 'portfolio', 'mortgag', 'seen', 'mean', 'normal', 'basic', '', 'basic', 'prepay', '', 'billion', 'far', 'year', 'write', 'sme', 'mortgag', 'basic', 'demand', 'credit', 'much']",2023 Q3
video_2023_Q3_7,"['believ', 'peopl', 'cautiou', 'way', 'tri', 'see', 'economi', 'evolv', 'even', 'though', 'employ', 'continu', 'strong', 'man', 'continu', 'strong', 'fact', 'seen', 'client', 'basic', 'cautiou', 'nevertheless', 'see', 'portfolio', 'rest', 'countri', 'mainli', 'latin', 'america', 'continu', 'grow', 'there', 'maintain', 'cautiou', 'credit', 'appetit', 'also', 'focus', 'profit']",2023 Q3
video_2023_Q3_7,"['re', 'grow', 'portfolio', 'latin', 'america', 'good', 'way', 'profit', 'way', 'also', 'seen', 'dcb', 'increas', 'substanti', 'good', 'develop', 'year', 'continu', 'see', 'next', 'month', 'all', 'loan', 'year', 'forese', 'client', 'basic', 'see', 'rate', 'start', 'stabil', 'market', 'basic', 'clear', 'bill', 'what', 'go', 'believ', 'credit', 'come', 'back']",2023 Q3
video_2023_Q3_7,"['littl', 'littl', 'know', 'would', 'like', 'one', 'one', 'final', 'comment', 'resuad', 'asset', 'billion', 'quarter', 'exclus', 'due', 'effect', 'look', 'exclud', 'effect', 'impact', 'resuad', 'asset', 'resuad', 'asset', 'actual', 'flat', 'quarter', 'what', 'know', 'matter', 'profit', 'capit', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'antonio', 'real', 'bank', 'america', 'pleas', 'ahead', 'good', 'morn', 'everyon']",2023 Q3
video_2023_Q3_7,"['antonio', 'bank', 'america', 'two', 'question', 'pleas', 'first', 'one', 'profit', 'outlook', 'second', 'one', 'acquir', 'start', 'first', 'one', 'right', 'away', 'guidanc', 'fulia', 'which', 'mom', 'taken', 'impli', 'app', 'profit', 'around', '', 'billion', 'euro', 'year', 'confirm', 'that', 'see', 'profit']",2023 Q3
video_2023_Q3_7,"['would', 'great', 'could', 'talk', 'see', 'main', 'unit', 'perform', 'next', 'year', 'particularli', 'europ', 'brazil', 'second', 'question', 'respect', 'equal', 'big', 'uptick', 'quarter', 'talk', 'normal', 'cost', 'risk', 'see', 'lower', 'use', 'car', 'price', 'higher', 'link', 'neither', 'materi', 'chang', 'question', 'what', 'drive', 'thi']",2023 Q3
video_2023_Q3_7,"['talk', 'bit', 'see', 'specif', 'equal', 'relat', 'that', 'see', 'confirm', 'basi', 'point', 'cost', 'risk', 'year', 'expect', 'number', 'look', 'like', 'next', 'year', 'thank', 'you', 'ye', 'thank', 'you', 'antonio', 'okay', 'profit', 'say', 'present', 'rate', 'rate', 'rot', 'basic', 'give', 'number', 'look', 'for', 'okay', 'sens', 'll', 'pretti', 'comfort', 'that']",2023 Q3
video_2023_Q3_7,"['basic', 'said', 'see', 'also', 'portfolio', 'repric', 'see', 'strong', 'first', 'half', 'year', 'europ', 'see', 'strong', 'second', 'half', 'year', 'latin', 'america', 'see', 'basic', 'dynam', 'chang', 'seen', 'seen', 'number', 'quarter', 'basic', 'seen', 'latin', 'america', 'basic', 'perform', 'better', 'okay', 'sens', 'give', 'good', 'idea', 'jose', 'give', 'detail', 'that']",2023 Q3
video_2023_Q3_7,"['term', 'asset', 'qualiti', 've', 'say', 'along', 'past', 'quarter', 'import', 'understand', 'alway', 'season', 'take', 'look', 'happen', 'last', 'year', 'third', 'quarter', 'actual', 'expect', 'told', 'import', 'tell', 'actual', 'better', 'expect', 'also', 'go', 'beyond', 'basi', 'point', 'correctli', 'appoint']",2023 Q3
video_2023_Q3_7,"['sens', 'also', 'see', 'portfolio', 'perform', 'better', 'sens', 'see', 'peopl', 'day', 'linkwanc', 'use', 'happen', 'use', 'repossess', 'car', 'basic', 'perform', 'much', 'better', 'repossess', 'those', 'trade', 'continu', 'like', 'use', 'car', 'price', 'continu', 'like', 'that', 'expect', 'better', 'perform', 'normal', 'expect']",2023 Q3
video_2023_Q3_7,"['import', 'understand', 'complet', 'differ', 'mix', 'today', 'portfolio', 'portfolio', 'precovid', 'much', 'prime', 'near', 'prime', 'today', 'prime', 'near', 'prime', 'around', 'mix', 'portfolio', 'basic', 'tell', 'expect', 'asset', 'qualiti', 'maintain', 'good', 'level', 'also', 'perform', 'strong', 'employ', 'well', 'dynam', 'well']",2023 Q3
video_2023_Q3_7,"['sens', 'comfort', 'number', 're', 'give', 'you', 'jose', 'pleas', 'would', 'like', 'compliment', 'profit', 'yeah', 'one', 'final', 'comment', 'qualiti', 'cost', 'risk', '', 'given', 'chang', 'mix', 'ektor', 'mention', 'expect', 'reach', 'level', 'would', 'expect', 'cost', 'risk', 'fairli', 'flat', 'mayb', 'slightli', 'apt', 'compar']",2023 Q3
video_2023_Q3_7,"['term', 'profit', 'still', 'neg', 'sensit', 'rate', 'latin', 'america', 'rate', 'start', 'go', 'down', 'see', 'acceler', 'momentum', 'nii', 'brazil', 'particular', 'coupl', 'higher', 'long', 'growth', 'flat', 'slightli', 'improv', 'asset', 'qualiti', 'clearli', 'profit', 'south', 'america', 'sector', 'mention', 'go', 'gain', 'momentum', 'throughout', 'year', 'much', 'better', 'second', 'half', 'rel', 'first', 'half']",2023 Q3
video_2023_Q3_7,"['europ', 'said', 'still', 'lot', 'repris', 'asset', 'side', 'there', 'one', 'exampl', 'spain', 'around', 'billion', 'mortgag', 'know', 'repris', 'around', 'everi', 'month', 'well', 'fact', 'repris', 'total', 'first', 'half', 'rel', 'second', 'half', 'first', 'half', 'still', 'repris', 'big', 'chunk', 'mortgag', 'portfolio', 'spain', 'yearonyear', 'come', 'repris']",2023 Q3
video_2023_Q3_7,"['asset', 'repris', 'particularli', 'spain', 'obvious', 'beta', 'pressur', 'cost', 'deposit', 'pressur', 'profit', 'still', 'improv', 'first', 'half', 'year', 'look', 'total', 'year', 'actual', 'know', 'remain', 'construct', 'profit', 'profit', 'improv', 'actual', 'rel', '', 'thank', 'you', 'next', 'question', 'pleas', 'next', 'question', 'sophi', 'peterson', 'morgan', 'pleas', 'ahead', 'yeah', 'feedback', 'morgan']",2023 Q3
